颱風編號,測站,日期,觀測時間(hour),風速(m/s),降水量(mm)
202114,467571,2021/9/12,15,2.1,1
202114,467571,2021/9/12,16,2.3,11
202114,467571,2021/9/12,17,1.6,T
202114,467571,2021/9/12,18,3.4,0.5
202114,467571,2021/9/12,19,2.5,T
202114,467571,2021/9/12,20,2.5,T
202114,467571,2021/9/12,21,0.6,0.5
202114,467571,2021/9/12,22,1.9,0
202114,467571,2021/9/12,23,1.4,T
202114,467571,2021/9/12,24,1.4,T
202114,467590,2021/9/11,1,3.9,0
202114,467590,2021/9/11,2,2.5,0
202114,467590,2021/9/11,3,1.9,0
202114,467590,2021/9/11,4,4.6,0
202114,467590,2021/9/11,5,2.5,11
202114,467590,2021/9/11,6,6.0,0.5
202114,467590,2021/9/11,7,7.4,0
202114,467590,2021/9/11,8,5.2,1
202114,467590,2021/9/11,9,5.2,1
202114,467590,2021/9/11,10,5.7,2.5
202114,467590,2021/9/11,11,6.8,3.5
202114,467590,2021/9/11,12,5.3,2
202114,467590,2021/9/11,13,5.1,0.5
202114,467590,2021/9/11,14,5.6,0.5
202114,467590,2021/9/11,15,4.3,1
202114,467590,2021/9/11,16,4.8,3
202114,467590,2021/9/11,17,3.6,5.5
202114,467590,2021/9/11,18,1.9,6
202114,467590,2021/9/11,19,1.8,1
202114,467590,2021/9/11,20,1.4,1.5
202114,467590,2021/9/11,21,0.7,0.5
202114,467590,2021/9/11,22,1.2,0.5
202114,467590,2021/9/11,23,1.3,1
202114,467590,2021/9/11,24,1.1,1
202114,467590,2021/9/12,1,2.1,0
202114,467590,2021/9/12,2,2.6,2
202114,467590,2021/9/12,3,3.2,8
202114,467590,2021/9/12,4,4.3,1
202114,467590,2021/9/12,5,7.2,1
202114,467590,2021/9/12,6,6.0,0
202114,467590,2021/9/12,7,5.1,0
202114,467590,2021/9/12,8,5.0,0
202114,467590,2021/9/12,9,6.5,0
202114,467590,2021/9/12,10,5.9,0
202114,467590,2021/9/12,11,5.8,0
202114,467590,2021/9/12,12,4.8,0
202114,467590,2021/9/12,13,5.7,0
202114,467590,2021/9/12,14,4.7,0
202114,467590,2021/9/12,15,5.1,0
202114,467590,2021/9/12,16,5.0,0
202114,467590,2021/9/12,17,4.8,0
202114,467590,2021/9/12,18,2.5,0
202114,467590,2021/9/12,19,3.2,0
202114,467590,2021/9/12,20,5.4,0
202114,467590,2021/9/12,21,4.2,0
202114,467590,2021/9/12,22,3.5,0
202114,467590,2021/9/12,23,2.2,0
202114,467590,2021/9/12,24,3.3,0
202114,467650,2021/9/11,1,0.2,0
202114,467650,2021/9/11,2,1.3,0
202114,467650,2021/9/11,3,0.7,0
202114,467650,2021/9/11,4,1.6,0
202114,467650,2021/9/11,5,1.0,0
202114,467650,2021/9/11,6,1.4,0
202114,467650,2021/9/11,7,2.0,0
202114,467650,2021/9/11,8,1.1,0
202114,467650,2021/9/11,9,1.2,0
202114,467650,2021/9/11,10,0.7,0
202114,467650,2021/9/11,11,1.2,0
202114,467650,2021/9/11,12,0.6,0
202114,467650,2021/9/11,13,0.7,0
202114,467650,2021/9/11,14,0.6,0
202114,467650,2021/9/11,15,0.4,0
202114,467650,2021/9/11,16,0.3,0
202114,467650,2021/9/11,17,0.4,0
202114,467650,2021/9/11,18,1.3,0
202114,467650,2021/9/11,19,1.3,0
202114,467650,2021/9/11,20,2.1,0
202114,467650,2021/9/11,21,1.5,0
202114,467650,2021/9/11,22,2.4,T
202114,467650,2021/9/11,23,1.2,0
202114,467650,2021/9/11,24,1.8,0
202114,467650,2021/9/12,1,0.8,T
202114,467650,2021/9/12,2,1.1,T
202114,467650,2021/9/12,3,2.1,0
202114,467650,2021/9/12,4,1.4,0
202114,467650,2021/9/12,5,0.8,0
202114,467650,2021/9/12,6,1.3,0
202114,467650,2021/9/12,7,1.4,0
202114,467650,2021/9/12,8,0.7,0
202114,467650,2021/9/12,9,2.6,T
202114,467650,2021/9/12,10,1.9,2.5
202114,467650,2021/9/12,11,2.3,28.5
202114,467650,2021/9/12,12,3.1,T
202114,467650,2021/9/12,13,2.4,15
202114,467650,2021/9/12,14,2.2,1
202114,467650,2021/9/12,15,3.4,4.5
202114,467650,2021/9/12,16,2.6,1
202114,467650,2021/9/12,17,2.6,T
202114,467650,2021/9/12,18,2.7,8
202114,467650,2021/9/12,19,1.5,5
202114,467650,2021/9/12,20,1.3,0.5
202114,467650,2021/9/12,21,1.2,0.5
202114,467650,2021/9/12,22,2.7,0
202114,467650,2021/9/12,23,2.5,0
202114,467650,2021/9/12,24,1.9,0
202114,467660,2021/9/11,1,1.2,0
202114,467660,2021/9/11,2,2.1,0
202114,467660,2021/9/11,3,1.6,0
202114,467660,2021/9/11,4,4.0,T
202114,467660,2021/9/11,5,0.4,2
202114,467660,2021/9/11,6,1.3,T
202114,467660,2021/9/11,7,1.9,2.5
202114,467660,2021/9/11,8,2.4,0.5
202114,467660,2021/9/11,9,2.7,0.5
202114,467660,2021/9/11,10,2.0,0.5
202114,467660,2021/9/11,11,0.2,2.5
202114,467660,2021/9/11,12,3.6,3
202114,467660,2021/9/11,13,1.3,3
202114,467660,2021/9/11,14,2.2,1
202114,467660,2021/9/11,15,2.6,T
202114,467660,2021/9/11,16,3.2,T
202114,467660,2021/9/11,17,1.8,0.5
202114,467660,2021/9/11,18,1.6,2
202114,467660,2021/9/11,19,3.2,2.5
202114,467660,2021/9/11,20,4.2,4
202114,467660,2021/9/11,21,4.3,4.5
202114,467660,2021/9/11,22,4.6,3.5
202114,467660,2021/9/11,23,5.9,6
202114,467660,2021/9/11,24,5.8,0.5
202114,467660,2021/9/12,1,4.8,0.5
202114,467660,2021/9/12,2,2.6,1.5
202114,467660,2021/9/12,3,2.1,1.5
202114,467660,2021/9/12,4,1.8,0.5
202114,467660,2021/9/12,5,2.1,0
202114,467660,2021/9/12,6,1.3,0
202114,467660,2021/9/12,7,1.1,T
202114,467660,2021/9/12,8,1.9,0
202114,467660,2021/9/12,9,1.3,0
202114,467660,2021/9/12,10,1.1,0
202114,467660,2021/9/12,11,1.5,0
202114,467660,2021/9/12,12,2.1,0
202114,467660,2021/9/12,13,3.9,0
202114,467660,2021/9/12,14,3.6,0
202114,467660,2021/9/12,15,3.3,0
202114,467660,2021/9/12,16,3.4,0
202114,467660,2021/9/12,17,4.5,0
202114,467660,2021/9/12,18,5.0,0
202114,467660,2021/9/12,19,5.3,0
202114,467660,2021/9/12,20,4.6,0
202114,467660,2021/9/12,21,1.4,0
202114,467660,2021/9/12,22,1.4,0
202114,467660,2021/9/12,23,2.1,0
202114,467660,2021/9/12,24,2.8,0
202211,466900,2022/9/2,1,4.1,T
202211,466900,2022/9/2,2,4.2,T
202211,466900,2022/9/2,3,3.7,1.5
202211,466900,2022/9/2,4,3.8,1
202211,466900,2022/9/2,5,6.3,1.5
202211,466900,2022/9/2,6,3.1,4
202211,466900,2022/9/2,7,3.0,3
202211,466900,2022/9/2,8,5.2,2.5
202211,466900,2022/9/2,9,3.3,3.5
202211,466900,2022/9/2,10,4.2,1
202211,466900,2022/9/2,11,4.0,2
202211,466900,2022/9/2,12,3.9,1
202211,466900,2022/9/2,13,3.8,1
202211,466900,2022/9/2,14,5.2,0.5
202211,466900,2022/9/2,15,4.1,2.5
202211,466900,2022/9/2,16,4.6,1.5
202211,466900,2022/9/2,17,3.6,5.5
202211,466900,2022/9/2,18,4.1,3.5
202211,466900,2022/9/2,19,5.4,3.5
202211,466900,2022/9/2,20,4.6,16.5
202211,466900,2022/9/2,21,3.7,1
202211,466900,2022/9/2,22,1.9,2
202211,466900,2022/9/2,23,0.9,T
202211,466900,2022/9/2,24,1.9,13
202211,466900,2022/9/3,1,1.6,1.5
202211,466900,2022/9/3,2,0.9,2
202211,466900,2022/9/3,3,1.4,3
202211,466900,2022/9/3,4,1.4,0.5
202211,466900,2022/9/3,5,2.3,0.5
202211,466900,2022/9/3,6,1.8,5
202211,466900,2022/9/3,7,3.2,3.5
202211,466900,2022/9/3,8,2.6,1.5
202211,466900,2022/9/3,9,2.8,2
202211,466900,2022/9/3,10,3.5,0.5
202211,466900,2022/9/3,11,2.5,4
202211,466900,2022/9/3,12,3.4,6
202211,466900,2022/9/3,13,4.1,3.5
202211,466900,2022/9/3,14,3.2,23.5
202211,466900,2022/9/3,15,2.8,1.5
202211,466900,2022/9/3,16,3.0,0
202211,466900,2022/9/3,17,2.4,2
202211,466900,2022/9/3,18,2.9,0.5
202211,466900,2022/9/3,19,3.4,T
202211,466900,2022/9/3,20,3.9,2.5
202211,466900,2022/9/3,21,3.7,0
202211,466900,2022/9/3,22,4.1,0
202211,466900,2022/9/3,23,4.1,0
202211,466900,2022/9/3,24,5.7,0
202211,466920,2022/9/2,1,1.9,0.5
202211,466920,2022/9/2,2,2.5,T
202211,466920,2022/9/2,3,0.9,2
202211,466920,2022/9/2,4,0.6,1.5
202211,466920,2022/9/2,5,1.5,1.5
202211,466920,2022/9/2,6,0.5,1
202211,466920,2022/9/2,7,0.9,1
202211,466920,2022/9/2,8,1.4,T
202211,466920,2022/9/2,9,1.6,1
202211,466920,2022/9/2,10,1.0,T
202211,466920,2022/9/2,11,1.1,T
202211,466920,2022/9/2,12,2.2,0.5
202211,466920,2022/9/2,13,2.5,0.5
202211,466920,2022/9/2,14,2.7,0.5
202211,466920,2022/9/2,15,0.2,3
202211,466920,2022/9/2,16,2.4,1
202211,466920,2022/9/2,17,2.9,5
202211,466920,2022/9/2,18,1.8,2
202211,466920,2022/9/2,19,1.5,3.5
202211,466920,2022/9/2,20,1.1,2.5
202211,466920,2022/9/2,21,0.9,3.5
202211,466920,2022/9/2,22,1.0,T
202211,466920,2022/9/2,23,0.7,1
202211,466920,2022/9/2,24,0.6,T
202211,466920,2022/9/3,1,0.9,T
202211,466920,2022/9/3,2,0.6,0.5
202211,466920,2022/9/3,3,0.4,0.5
202211,466920,2022/9/3,4,0.9,0.5
202211,466920,2022/9/3,5,0.8,1.5
202211,466920,2022/9/3,6,0.7,2.5
202211,466920,2022/9/3,7,1.8,T
202211,466920,2022/9/3,8,0.8,0.5
202211,466920,2022/9/3,9,0.5,1
202211,466920,2022/9/3,10,0.9,0.5
202211,466920,2022/9/3,11,0.8,0.5
202211,466920,2022/9/3,12,0.6,5.5
202211,466920,2022/9/3,13,0.7,0.5
202211,466920,2022/9/3,14,1.2,1
202211,466920,2022/9/3,15,0.3,0.5
202211,466920,2022/9/3,16,0.9,2
202211,466920,2022/9/3,17,1.3,1.5
202211,466920,2022/9/3,18,1.5,2
202211,466920,2022/9/3,19,0.6,9
202211,466920,2022/9/3,20,1.1,2.5
202211,466920,2022/9/3,21,1.9,1
202211,466920,2022/9/3,22,3.1,0.5
202211,466920,2022/9/3,23,4.4,0.5
202211,466920,2022/9/3,24,3.6,0.5
202211,466940,2022/9/2,1,7.6,T
202211,466940,2022/9/2,2,8.8,0
202211,466940,2022/9/2,3,9.5,0
202211,466940,2022/9/2,4,9.8,0.5
202211,466940,2022/9/2,5,10.4,0.5
202211,466940,2022/9/2,6,10.7,2
202211,466940,2022/9/2,7,11.1,3
202211,466940,2022/9/2,8,9.8,5
202211,466940,2022/9/2,9,10.0,1
202211,466940,2022/9/2,10,10.7,0.5
202211,466940,2022/9/2,11,12.0,0.5
202211,466940,2022/9/2,12,8.6,4.5
202211,466940,2022/9/2,13,11.1,0.5
202211,466940,2022/9/2,14,11.5,T
202211,466940,2022/9/2,15,6.2,3.5
202211,466940,2022/9/2,16,8.8,5
202211,466940,2022/9/2,17,9.8,T
202211,466940,2022/9/2,18,10.1,T
202211,466940,2022/9/2,19,10.9,0.5
202211,466940,2022/9/2,20,11.3,0
202211,466940,2022/9/2,21,6.7,0
202211,466940,2022/9/2,22,6.5,T
202211,466940,2022/9/2,23,7.7,1
202211,466940,2022/9/2,24,5.8,0.5
202211,466940,2022/9/3,1,4.5,0
202211,466940,2022/9/3,2,4.6,0
202211,466940,2022/9/3,3,7.1,0
202211,466940,2022/9/3,4,9.0,0
202211,466940,2022/9/3,5,7.2,0
202211,466940,2022/9/3,6,8.8,0
202211,466940,2022/9/3,7,6.1,0
202211,466940,2022/9/3,8,10.0,0
202211,466940,2022/9/3,9,8.9,0
202211,466940,2022/9/3,10,9.4,0.5
202211,466940,2022/9/3,11,5.5,7.5
202211,466940,2022/9/3,12,5.6,3.5
202211,466940,2022/9/3,13,10.0,8
202211,466940,2022/9/3,14,8.6,0
202211,466940,2022/9/3,15,6.7,T
202211,466940,2022/9/3,16,5.5,T
202211,466940,2022/9/3,17,4.4,1.5
202211,466940,2022/9/3,18,9.2,7.5
202211,466940,2022/9/3,19,6.8,1.5
202211,466940,2022/9/3,20,6.3,0
202211,466940,2022/9/3,21,6.6,0
202211,466940,2022/9/3,22,4.3,6
202211,466940,2022/9/3,23,6.4,11.5
202211,466940,2022/9/3,24,6.9,8
202211,466990,2022/9/2,1,4.0,0
202211,466990,2022/9/2,2,4.2,0
202211,466990,2022/9/2,3,2.4,T
202211,466990,2022/9/2,4,3.4,1.5
202211,466990,2022/9/2,5,3.3,T
202211,466990,2022/9/2,6,2.5,0
202211,466990,2022/9/2,7,3.5,0
202211,466990,2022/9/2,8,5.2,0
202211,466990,2022/9/2,9,6.2,0.5
202211,466990,2022/9/2,10,5.4,0
202211,466990,2022/9/2,11,7.1,0
202211,466990,2022/9/2,12,7.7,0
202211,466990,2022/9/2,13,8.4,0
202211,466990,2022/9/2,14,9.5,0
202211,466990,2022/9/2,15,10.3,0
202211,466990,2022/9/2,16,11.6,0
202211,466990,2022/9/2,17,9.1,0
202211,466990,2022/9/2,18,8.9,0
202211,466990,2022/9/2,19,8.2,0
202211,466990,2022/9/2,20,9.9,0
202211,466990,2022/9/2,21,6.8,0
202211,466990,2022/9/2,22,4.4,0
202211,466990,2022/9/2,23,4.5,0
202211,466990,2022/9/2,24,6.1,0
202211,466990,2022/9/3,1,4.5,0
202211,466990,2022/9/3,2,3.6,0
202211,466990,2022/9/3,3,4.0,0
202211,466990,2022/9/3,4,3.8,0
202211,466990,2022/9/3,5,5.7,0
202211,466990,2022/9/3,6,4.9,T
202211,466990,2022/9/3,7,3.2,0
202211,466990,2022/9/3,8,3.2,0
202211,466990,2022/9/3,9,5.6,0
202211,466990,2022/9/3,10,4.9,0
202211,466990,2022/9/3,11,2.1,0
202211,466990,2022/9/3,12,1.1,0
202211,466990,2022/9/3,13,2.2,0
202211,466990,2022/9/3,14,3.7,T
202211,466990,2022/9/3,15,3.4,T
202211,466990,2022/9/3,16,3.9,0
202211,466990,2022/9/3,17,3.7,0
202211,466990,2022/9/3,18,2.6,0
202211,466990,2022/9/3,19,2.4,0
202211,466990,2022/9/3,20,2.3,0.5
202211,466990,2022/9/3,21,2.1,T
202211,466990,2022/9/3,22,0.6,0
202211,466990,2022/9/3,23,1.3,0
202211,466990,2022/9/3,24,1.2,0
202211,467050,2022/9/2,1,9.6,0.5
202211,467050,2022/9/2,2,9.1,T
202211,467050,2022/9/2,3,9.8,0.5
202211,467050,2022/9/2,4,10.2,T
202211,467050,2022/9/2,5,11.9,T
202211,467050,2022/9/2,6,10.6,0.5
202211,467050,2022/9/2,7,11.3,T
202211,467050,2022/9/2,8,10.7,0.5
202211,467050,2022/9/2,9,10.7,T
202211,467050,2022/9/2,10,9.1,T
202211,467050,2022/9/2,11,10.1,T
202211,467050,2022/9/2,12,9.4,T
202211,467050,2022/9/2,13,10.3,T
202211,467050,2022/9/2,14,9.7,0
202211,467050,2022/9/2,15,11.2,0
202211,467050,2022/9/2,16,11.5,T
202211,467050,2022/9/2,17,11.5,0
202211,467050,2022/9/2,18,10.9,T
202211,467050,2022/9/2,19,10.3,0
202211,467050,2022/9/2,20,9.2,1.5
202211,467050,2022/9/2,21,9.9,0
202211,467050,2022/9/2,22,10.3,1.5
202211,467050,2022/9/2,23,9.7,2.5
202211,467050,2022/9/2,24,11.6,0.5
202211,467050,2022/9/3,1,9.8,0.5
202211,467050,2022/9/3,2,9.0,0.5
202211,467050,2022/9/3,3,8.2,0
202211,467050,2022/9/3,4,9.3,0.5
202211,467050,2022/9/3,5,7.7,0.5
202211,467050,2022/9/3,6,9.2,0.5
202211,467050,2022/9/3,7,10.0,0
202211,467050,2022/9/3,8,9.9,4.5
202211,467050,2022/9/3,9,11.1,T
202211,467050,2022/9/3,10,11.5,1
202211,467050,2022/9/3,11,11.4,T
202211,467050,2022/9/3,12,11.1,0.5
202211,467050,2022/9/3,13,11.0,0.5
202211,467050,2022/9/3,14,11.5,0
202211,467050,2022/9/3,15,11.5,0
202211,467050,2022/9/3,16,9.9,2.5
202211,467050,2022/9/3,17,11.1,0
202211,467050,2022/9/3,18,7.9,T
202211,467050,2022/9/3,19,10.2,0
202211,467050,2022/9/3,20,7.6,1.5
202211,467050,2022/9/3,21,8.2,T
202211,467050,2022/9/3,22,8.1,0
202211,467050,2022/9/3,23,6.4,0
202211,467050,2022/9/3,24,7.4,0
202211,467080,2022/9/2,1,2.5,0
202211,467080,2022/9/2,2,2.4,T
202211,467080,2022/9/2,3,1.1,2.5
202211,467080,2022/9/2,4,3.3,5.5
202211,467080,2022/9/2,5,1.3,0.5
202211,467080,2022/9/2,6,1.7,0.5
202211,467080,2022/9/2,7,1.9,T
202211,467080,2022/9/2,8,1.8,1
202211,467080,2022/9/2,9,1.9,4
202211,467080,2022/9/2,10,1.9,3
202211,467080,2022/9/2,11,1.7,2.5
202211,467080,2022/9/2,12,1.5,0
202211,467080,2022/9/2,13,1.0,T
202211,467080,2022/9/2,14,4.6,T
202211,467080,2022/9/2,15,2.0,0.5
202211,467080,2022/9/2,16,1.6,0
202211,467080,2022/9/2,17,0.9,0
202211,467080,2022/9/2,18,0.8,0
202211,467080,2022/9/2,19,1.6,0
202211,467080,2022/9/2,20,1.2,0
202211,467080,2022/9/2,21,1.3,0
202211,467080,2022/9/2,22,2.1,0
202211,467080,2022/9/2,23,0.9,0
202211,467080,2022/9/2,24,0.9,0.5
202211,467080,2022/9/3,1,2.5,0.5
202211,467080,2022/9/3,2,2.2,0.5
202211,467080,2022/9/3,3,1.6,1
202211,467080,2022/9/3,4,1.5,0
202211,467080,2022/9/3,5,1.6,0
202211,467080,2022/9/3,6,1.5,0.5
202211,467080,2022/9/3,7,1.9,0
202211,467080,2022/9/3,8,0.4,T
202211,467080,2022/9/3,9,1.1,0.5
202211,467080,2022/9/3,10,1.5,1.5
202211,467080,2022/9/3,11,3.4,3.5
202211,467080,2022/9/3,12,2.3,1
202211,467080,2022/9/3,13,1.2,6.5
202211,467080,2022/9/3,14,1.9,T
202211,467080,2022/9/3,15,3.0,0
202211,467080,2022/9/3,16,3.5,0
202211,467080,2022/9/3,17,3.7,0
202211,467080,2022/9/3,18,3.3,0.5
202211,467080,2022/9/3,19,3.1,1
202211,467080,2022/9/3,20,1.5,1
202211,467080,2022/9/3,21,2.4,0
202211,467080,2022/9/3,22,2.8,0.5
202211,467080,2022/9/3,23,2.6,15
202211,467080,2022/9/3,24,1.6,1.5
202211,467350,2022/9/2,1,7.2,0
202211,467350,2022/9/2,2,6.7,0
202211,467350,2022/9/2,3,7.0,0
202211,467350,2022/9/2,4,7.0,0
202211,467350,2022/9/2,5,7.2,0
202211,467350,2022/9/2,6,7.4,0
202211,467350,2022/9/2,7,7.8,0
202211,467350,2022/9/2,8,7.5,0
202211,467350,2022/9/2,9,7.8,0
202211,467350,2022/9/2,10,7.2,0
202211,467350,2022/9/2,11,7.4,0
202211,467350,2022/9/2,12,7.7,0
202211,467350,2022/9/2,13,7.7,0
202211,467350,2022/9/2,14,8.1,0
202211,467350,2022/9/2,15,7.2,0
202211,467350,2022/9/2,16,8.4,0
202211,467350,2022/9/2,17,6.6,0
202211,467350,2022/9/2,18,7.2,0
202211,467350,2022/9/2,19,7.5,0
202211,467350,2022/9/2,20,6.9,0
202211,467350,2022/9/2,21,7.0,0
202211,467350,2022/9/2,22,7.4,0
202211,467350,2022/9/2,23,7.3,0
202211,467350,2022/9/2,24,7.6,0
202211,467350,2022/9/3,1,8.0,0
202211,467350,2022/9/3,2,6.4,0
202211,467350,2022/9/3,3,7.9,0
202211,467350,2022/9/3,4,7.4,0
202211,467350,2022/9/3,5,7.4,0
202211,467350,2022/9/3,6,7.4,0
202211,467350,2022/9/3,7,7.8,0
202211,467350,2022/9/3,8,6.3,0
202211,467350,2022/9/3,9,6.4,0
202211,467350,2022/9/3,10,5.9,0
202211,467350,2022/9/3,11,5.7,0
202211,467350,2022/9/3,12,6.3,0
202211,467350,2022/9/3,13,4.8,0
202211,467350,2022/9/3,14,4.9,0
202211,467350,2022/9/3,15,5.2,0
202211,467350,2022/9/3,16,6.3,0
202211,467350,2022/9/3,17,5.8,0
202211,467350,2022/9/3,18,5.5,0
202211,467350,2022/9/3,19,4.9,0
202211,467350,2022/9/3,20,5.1,0
202211,467350,2022/9/3,21,4.8,0
202211,467350,2022/9/3,22,4.9,0.5
202211,467350,2022/9/3,23,2.7,0
202211,467350,2022/9/3,24,3.1,0
202211,467410,2022/9/2,1,8.1,0
202211,467410,2022/9/2,2,6.8,0
202211,467410,2022/9/2,3,8.6,0
202211,467410,2022/9/2,4,9.1,0
202211,467410,2022/9/2,5,9.3,0
202211,467410,2022/9/2,6,7.6,0
202211,467410,2022/9/2,7,8.6,0
202211,467410,2022/9/2,8,9.8,0
202211,467410,2022/9/2,9,8.0,0
202211,467410,2022/9/2,10,8.1,0
202211,467410,2022/9/2,11,8.7,0
202211,467410,2022/9/2,12,8.5,0
202211,467410,2022/9/2,13,6.7,0
202211,467410,2022/9/2,14,5.0,0
202211,467410,2022/9/2,15,5.7,0
202211,467410,2022/9/2,16,7.3,T
202211,467410,2022/9/2,17,6.2,T
202211,467410,2022/9/2,18,5.1,T
202211,467410,2022/9/2,19,4.5,T
202211,467410,2022/9/2,20,6.5,T
202211,467410,2022/9/2,21,6.1,T
202211,467410,2022/9/2,22,6.3,T
202211,467410,2022/9/2,23,6.0,0.5
202211,467410,2022/9/2,24,5.7,1.5
202211,467410,2022/9/3,1,6.4,T
202211,467410,2022/9/3,2,6.4,0.5
202211,467410,2022/9/3,3,7.6,T
202211,467410,2022/9/3,4,6.2,T
202211,467410,2022/9/3,5,6.0,1
202211,467410,2022/9/3,6,5.3,2
202211,467410,2022/9/3,7,7.9,1
202211,467410,2022/9/3,8,5.7,1.5
202211,467410,2022/9/3,9,8.7,T
202211,467410,2022/9/3,10,7.0,T
202211,467410,2022/9/3,11,6.3,0.5
202211,467410,2022/9/3,12,7.0,0.5
202211,467410,2022/9/3,13,8.8,0
202211,467410,2022/9/3,14,9.0,0
202211,467410,2022/9/3,15,8.4,0
202211,467410,2022/9/3,16,7.6,0
202211,467410,2022/9/3,17,7.4,0
202211,467410,2022/9/3,18,7.1,0
202211,467410,2022/9/3,19,7.2,0
202211,467410,2022/9/3,20,6.5,0
202211,467410,2022/9/3,21,7.1,0
202211,467410,2022/9/3,22,6.4,0
202211,467410,2022/9/3,23,5.9,0
202211,467410,2022/9/3,24,5.3,0
202211,467480,2022/9/2,1,6.0,0
202211,467480,2022/9/2,2,6.0,0
202211,467480,2022/9/2,3,5.8,0
202211,467480,2022/9/2,4,4.6,0
202211,467480,2022/9/2,5,5.3,0
202211,467480,2022/9/2,6,7.9,0
202211,467480,2022/9/2,7,6.8,0
202211,467480,2022/9/2,8,6.9,0
202211,467480,2022/9/2,9,6.4,0
202211,467480,2022/9/2,10,6.5,0
202211,467480,2022/9/2,11,6.4,0
202211,467480,2022/9/2,12,5.4,0
202211,467480,2022/9/2,13,4.3,0
202211,467480,2022/9/2,14,2.5,0
202211,467480,2022/9/2,15,3.9,0
202211,467480,2022/9/2,16,4.2,0
202211,467480,2022/9/2,17,5.8,0
202211,467480,2022/9/2,18,6.0,0
202211,467480,2022/9/2,19,5.7,T
202211,467480,2022/9/2,20,5.9,0
202211,467480,2022/9/2,21,6.1,T
202211,467480,2022/9/2,22,5.4,0
202211,467480,2022/9/2,23,4.3,T
202211,467480,2022/9/2,24,4.7,T
202211,467480,2022/9/3,1,4.2,0.5
202211,467480,2022/9/3,2,4.1,1
202211,467480,2022/9/3,3,3.4,1
202211,467480,2022/9/3,4,2.9,T
202211,467480,2022/9/3,5,2.6,0
202211,467480,2022/9/3,6,3.0,0
202211,467480,2022/9/3,7,3.9,1.5
202211,467480,2022/9/3,8,4.2,0
202211,467480,2022/9/3,9,4.5,2.5
202211,467480,2022/9/3,10,5.2,0.5
202211,467480,2022/9/3,11,4.7,2
202211,467480,2022/9/3,12,5.1,5
202211,467480,2022/9/3,13,4.6,0.5
202211,467480,2022/9/3,14,5.6,0.5
202211,467480,2022/9/3,15,5.3,0
202211,467480,2022/9/3,16,4.0,0
202211,467480,2022/9/3,17,4.8,0
202211,467480,2022/9/3,18,5.3,0
202211,467480,2022/9/3,19,4.0,0
202211,467480,2022/9/3,20,3.6,T
202211,467480,2022/9/3,21,3.3,0
202211,467480,2022/9/3,22,4.2,0
202211,467480,2022/9/3,23,3.0,0
202211,467480,2022/9/3,24,3.7,0
202211,467490,2022/9/2,1,5.0,0
202211,467490,2022/9/2,2,2.3,0
202211,467490,2022/9/2,3,3.5,0
202211,467490,2022/9/2,4,3.6,0
202211,467490,2022/9/2,5,2.7,0
202211,467490,2022/9/2,6,3.7,T
202211,467490,2022/9/2,7,2.7,0
202211,467490,2022/9/2,8,3.3,0
202211,467490,2022/9/2,9,4.0,0
202211,467490,2022/9/2,10,2.7,0
202211,467490,2022/9/2,11,4.4,0
202211,467490,2022/9/2,12,3.2,0
202211,467490,2022/9/2,13,3.9,0
202211,467490,2022/9/2,14,3.7,0
202211,467490,2022/9/2,15,3.9,0
202211,467490,2022/9/2,16,3.9,0
202211,467490,2022/9/2,17,5.1,0
202211,467490,2022/9/2,18,3.2,T
202211,467490,2022/9/2,19,3.7,T
202211,467490,2022/9/2,20,4.5,0
202211,467490,2022/9/2,21,3.4,T
202211,467490,2022/9/2,22,3.2,0.5
202211,467490,2022/9/2,23,3.6,0
202211,467490,2022/9/2,24,2.3,0
202211,467490,2022/9/3,1,2.5,0
