颱風編號,颱風名稱,測站,測站類型,累積結束時間,累積雨量
201808,瑪莉亞(MARIA),467990馬祖,cwahr,2018/7/11 13:00,1.5
201808,瑪莉亞(MARIA),467990馬祖,cwahr,2018/7/11 14:00,0.5
201822,山竹(MANGKHUT),466880板橋,cwahr,2018/9/15 08:00,0.2
201822,山竹(MANGKHUT),466880板橋,cwahr,2018/9/15 09:00,3
201822,山竹(MANGKHUT),466880板橋,cwahr,2018/9/15 10:00,0.5
201822,山竹(MANGKHUT),466880板橋,cwahr,2018/9/15 13:00,0.5
201822,山竹(MANGKHUT),466900淡水,cwahr,2018/9/15 05:00,0.5
201822,山竹(MANGKHUT),466900淡水,cwahr,2018/9/15 06:00,1
201822,山竹(MANGKHUT),466900淡水,cwahr,2018/9/15 07:00,1
201822,山竹(MANGKHUT),466900淡水,cwahr,2018/9/15 08:00,0.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/14 16:00,2
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/14 18:00,2.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/14 19:00,1.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/14 21:00,3
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/14 22:00,1.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/14 23:00,3
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 01:00,2.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 02:00,2.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 04:00,0.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 05:00,2
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 06:00,6
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 07:00,9.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 08:00,3.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 09:00,3
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 10:00,2
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 11:00,0.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 12:00,0.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 14:00,1
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 15:00,1
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 17:00,0.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 19:00,0.5
201822,山竹(MANGKHUT),466910鞍部,cwahr,2018/9/15 20:00,0.5
201822,山竹(MANGKHUT),466920臺北,cwahr,2018/9/14 18:00,0.1
201822,山竹(MANGKHUT),466920臺北,cwahr,2018/9/15 05:00,0.5
201822,山竹(MANGKHUT),466920臺北,cwahr,2018/9/15 06:00,4.5
201822,山竹(MANGKHUT),466920臺北,cwahr,2018/9/15 09:00,3.5
201822,山竹(MANGKHUT),466920臺北,cwahr,2018/9/15 10:00,1.5
201822,山竹(MANGKHUT),466920臺北,cwahr,2018/9/15 13:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/14 17:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/14 18:00,4.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/14 19:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/14 20:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/14 21:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/14 22:00,2
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/14 23:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 02:00,2
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 03:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 04:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 05:00,0.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 06:00,5.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 07:00,2
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 08:00,2.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 09:00,2.5
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 10:00,0.7
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 11:00,0.2
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 12:00,0.3
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 14:00,0.2
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 17:00,0.2
201822,山竹(MANGKHUT),466930竹子湖,cwahr,2018/9/15 19:00,0.1
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/14 18:00,0.8
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/14 20:00,0.6
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/14 22:00,0.1
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 02:00,0.1
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 03:00,1
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 05:00,0.1
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 06:00,2.5
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 07:00,0.5
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 09:00,0.3
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 10:00,0.1
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 11:00,0.1
201822,山竹(MANGKHUT),466940基隆,cwahr,2018/9/15 15:00,0.5
201822,山竹(MANGKHUT),466950彭佳嶼,cwahr,2018/9/15 14:00,0.1
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/14 23:00,0.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 01:00,0.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 03:00,0.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 04:00,5.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 07:00,2
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 08:00,21.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 09:00,1.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 10:00,2
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 11:00,22
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 12:00,2.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 13:00,0.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 16:00,2.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 17:00,1.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 18:00,4.5
201822,山竹(MANGKHUT),466990花蓮,cwahr,2018/9/15 20:00,5.5
201822,山竹(MANGKHUT),467060蘇澳,cwahr,2018/9/14 18:00,0.5
201822,山竹(MANGKHUT),467060蘇澳,cwahr,2018/9/15 02:00,6.5
201822,山竹(MANGKHUT),467060蘇澳,cwahr,2018/9/15 03:00,1.5
201822,山竹(MANGKHUT),467060蘇澳,cwahr,2018/9/15 04:00,6
201822,山竹(MANGKHUT),467060蘇澳,cwahr,2018/9/15 05:00,0.5
201822,山竹(MANGKHUT),467060蘇澳,cwahr,2018/9/15 13:00,0.5
201822,山竹(MANGKHUT),467060蘇澳,cwahr,2018/9/15 18:00,2.5
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/14 16:00,0.5
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/14 18:00,1
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/14 20:00,0.5
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/14 21:00,0.5
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/14 22:00,1.5
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/14 23:00,0.5
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 03:00,0.2
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 05:00,2.4
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 06:00,0.4
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 07:00,0.2
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 08:00,1
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 09:00,0.2
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 10:00,2.5
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 13:00,2.8
201822,山竹(MANGKHUT),467080宜蘭,cwahr,2018/9/15 20:00,0.7
201822,山竹(MANGKHUT),467350澎湖,cwahr,2018/9/15 12:00,0.2
201822,山竹(MANGKHUT),467410臺南,cwahr,2018/9/15 09:00,0.5
201822,山竹(MANGKHUT),467420永康,cwahr,2018/9/15 09:00,0.5
201822,山竹(MANGKHUT),467440高雄,cwahr,2018/9/15 08:00,1.5
201822,山竹(MANGKHUT),467440高雄,cwahr,2018/9/15 12:00,0.5
201822,山竹(MANGKHUT),467440高雄,cwahr,2018/9/15 18:00,0.5
201822,山竹(MANGKHUT),467440高雄,cwahr,2018/9/15 19:00,0.5
201822,山竹(MANGKHUT),467480嘉義,cwahr,2018/9/15 17:00,0.1
201822,山竹(MANGKHUT),467480嘉義,cwahr,2018/9/15 19:00,0.1
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 03:00,0.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 04:00,1
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 06:00,0.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 07:00,0.4
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 08:00,0.1
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 09:00,0.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 10:00,2.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 11:00,1.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 13:00,1.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 14:00,3.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 15:00,4
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 16:00,3
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 17:00,1
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 18:00,1.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 19:00,4.5
201822,山竹(MANGKHUT),467530阿里山,cwahr,2018/9/15 20:00,1
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 01:00,2.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 04:00,1
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 05:00,1.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 06:00,10.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 07:00,17.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 08:00,6.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 09:00,2
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 12:00,1
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 13:00,1.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 14:00,1.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 15:00,7.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 16:00,0.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 17:00,11.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 18:00,0.5
201822,山竹(MANGKHUT),467540大武,cwahr,2018/9/15 19:00,1.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/14 23:00,0.3
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/14 23:59,0.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 01:00,1
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 02:00,1
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 03:00,3
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 04:00,7
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 05:00,2
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 06:00,1
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 07:00,3
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 08:00,4.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 09:00,4
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 10:00,9
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 11:00,4
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 12:00,3.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 13:00,3.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 14:00,4.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 15:00,5.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 16:00,6
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 17:00,6.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 18:00,5.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 19:00,3.5
201822,山竹(MANGKHUT),467550玉山,cwahr,2018/9/15 20:00,3.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/14 22:00,1
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/14 23:00,1
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 02:00,0.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 03:00,1
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 04:00,6.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 05:00,2
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 06:00,2.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 07:00,3
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 08:00,0.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 09:00,0.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 10:00,18.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 11:00,1
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 12:00,4
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 13:00,5.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 14:00,0.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 16:00,0.5
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 17:00,11
201822,山竹(MANGKHUT),467590恆春,cwahr,2018/9/15 18:00,30.5
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/14 22:00,0.2
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/14 23:00,2.2
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/14 23:59,0.2
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 01:00,0.3
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 02:00,7.8
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 03:00,2
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 05:00,0.4
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 06:00,1.1
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 07:00,13.6
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 08:00,8.8
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 09:00,7.3
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 12:00,1.4
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 13:00,2.1
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 14:00,0.3
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 15:00,34.8
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 16:00,14.5
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 17:00,6.1
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 18:00,23.7
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 19:00,1.3
201822,山竹(MANGKHUT),467610成功,cwahr,2018/9/15 20:00,3.1
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/14 20:00,1
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/14 22:00,2.5
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/14 23:59,0.5
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 02:00,5.7
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 03:00,5.3
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 04:00,0.5
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 05:00,1.8
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 06:00,4.5
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 09:00,12.5
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 10:00,30
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 12:00,0.2
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 13:00,0.3
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 14:00,1
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 15:00,8.5
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 16:00,9.6
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 17:00,0.2
201822,山竹(MANGKHUT),467620蘭嶼,cwahr,2018/9/15 19:00,0.1
201822,山竹(MANGKHUT),467650日月潭,cwahr,2018/9/15 11:00,1
201822,山竹(MANGKHUT),467660臺東,cwahr,2018/9/15 01:00,0.6
201822,山竹(MANGKHUT),467660臺東,cwahr,2018/9/15 02:00,3.5
